Visit Date,temp,humidity,precip,windspeed,uvindex,number
2022-08-01,85.9,76.0,0.013,8.8,8,0.0
2022-08-02,86.9,76.7,0.118,15.7,6,0.0
2022-08-03,87.9,71.7,0.004,17.9,8,3.0
2022-08-04,89.9,64.9,0.0,17.8,8,4.0
2022-08-05,91.3,63.6,0.0,11.2,9,3.0
2022-08-06,85.0,77.6,0.016,13.3,9,2.0
2022-08-07,86.0,71.1,0.008,17.9,9,3.0
2022-08-08,88.5,65.1,0.0,15.7,9,0.0
2022-08-09,89.6,65.0,0.0,15.7,9,4.0
2022-08-10,89.4,66.6,0.0,13.4,9,4.0
2022-08-11,90.9,65.1,0.004,11.2,9,6.0
2022-08-12,90.0,67.8,0.02,13.4,9,0.0
2022-08-13,91.1,67.0,0.016,11.2,9,1.0
2022-08-14,90.8,63.2,0.0,13.4,9,1.0
2022-08-15,91.1,60.1,0.0,15.7,9,12.0
2022-08-16,91.6,62.9,0.028,13.4,9,3.0
2022-08-17,86.5,76.4,0.013,19.7,8,3.0
2022-08-18,88.0,72.3,0.0,15.5,9,4.0
2022-08-19,91.8,66.9,0.0,13.4,9,2.0
2022-08-20,93.4,65.0,0.012,11.2,7,0.0
2022-08-21,89.0,74.1,0.016,15.7,9,0.0
2022-08-22,91.5,64.9,0.0,8.9,8,7.0
2022-08-23,91.8,66.0,0.03,8.9,8,7.0
2022-08-24,86.9,81.1,0.031,11.2,6,0.0
2022-08-25,88.3,74.3,0.192,19.1,8,0.0
2022-08-26,82.5,84.1,0.273,11.2,5,1.0
2022-08-27,78.3,91.3,0.491,8.9,2,0.0
2022-08-28,78.6,84.8,0.029,8.9,6,3.0
2022-08-29,84.0,77.2,0.004,11.2,7,2.0
2022-08-30,85.1,80.3,0.025,11.2,8,4.0
2022-08-31,77.9,86.8,0.035,13.2,5,7.0
2022-09-01,78.5,73.1,0.02,13.4,6,2.0
2022-09-02,75.0,88.8,1.264,13.4,2,1.0
2022-09-03,78.3,95.2,0.633,11.2,5,1.0
2022-09-04,80.7,90.7,1.267,19.2,6,2.0
2022-09-05,75.8,85.0,1.872,26.8,2,5.0
2022-09-06,78.3,72.8,0.0,8.9,9,1.0
2022-09-07,79.5,69.7,0.0,6.7,9,2.0
2022-09-08,80.4,63.9,0.0,11.2,9,0.0
2022-09-09,76.9,72.4,0.0,8.9,8,1.0
2022-09-10,75.7,75.8,0.0,8.9,8,0.0
2022-09-11,78.4,74.5,0.017,8.9,7,0.0
2022-09-12,75.5,84.8,0.549,8.9,2,2.0
2022-09-13,75.1,95.8,2.679,11.2,1,5.0
2022-09-14,74.5,96.1,6.077,33.6,1,3.0
2022-09-15,79.2,76.8,0.232,20.1,8,0.0
2022-09-16,79.0,76.8,0.025,6.7,7,1.0
2022-09-17,78.7,78.2,0.004,11.2,7,1.0
2022-09-18,78.7,75.8,0.115,15.7,5,18.0
2022-09-19,78.8,62.6,0.0,15.7,8,2.0
2022-09-20,73.8,62.9,0.0,13.4,7,1.0
2022-09-21,72.6,72.3,0.081,8.9,5,3.0
2022-09-22,74.5,74.0,0.0,8.9,6,0.0
2022-09-23,75.0,72.0,0.0,13.4,6,1.0
2022-09-24,70.6,66.9,0.0,11.2,6,0.0
2022-09-25,71.3,71.1,0.0,6.7,8,3.0
2022-09-26,73.5,73.5,0.004,8.9,8,0.0
2022-09-27,75.6,75.5,0.02,8.9,7,2.0
2022-09-28,75.6,81.3,0.056,8.9,2,1.0
2022-09-29,72.1,92.4,0.074,6.7,2,4.0
2022-09-30,78.6,82.9,0.0,11.2,5,0.0
2022-10-01,82.8,74.7,0.0,13.4,8,2.0
2022-10-02,83.4,73.1,0.0,13.6,8,1.0
2022-10-03,85.0,72.1,0.0,13.4,8,3.0
2022-10-04,75.3,85.0,0.037,13.4,3,2.0
2022-10-05,67.9,70.5,0.002,8.9,3,2.0
2022-10-06,64.3,92.6,0.061,6.7,1,1.0
2022-10-07,61.0,93.8,0.366,11.2,1,1.0
2022-10-08,63.0,86.7,0.025,6.7,2,1.0
2022-10-09,62.8,84.3,0.028,15.4,3,3.0
2022-10-10,59.8,45.6,0.0,22.4,8,1.0
2022-10-11,57.7,63.9,0.0,9.1,7,0.0
2022-10-12,62.9,68.1,0.0,11.2,5,1.0
2022-10-13,63.6,78.7,0.012,11.2,5,1.0
2022-10-14,68.4,76.2,0.005,11.2,4,1.0
2022-10-15,69.6,73.4,0.002,11.2,4,0.0
2022-10-16,68.3,79.3,0.071,11.1,1,1.0
2022-10-17,65.2,70.1,0.008,33.6,4,2.0
2022-10-18,59.6,57.9,0.0,13.4,4,3.0
2022-10-19,60.9,63.2,0.0,13.3,5,1.0
2022-10-20,61.0,73.5,0.0,8.9,5,0.0
2022-10-21,66.4,78.2,0.0,6.7,7,1.0
2022-10-22,69.6,83.7,0.0,11.2,6,0.0
2022-10-23,68.4,72.6,0.016,11.2,5,0.0
2022-10-24,62.7,64.3,0.0,11.2,7,0.0
2022-10-25,63.0,66.3,0.0,8.9,6,1.0
2022-10-26,62.8,76.9,0.0,4.5,2,4.0
2022-10-27,63.2,96.9,0.098,6.7,1,1.0
2022-10-28,64.3,85.2,0.076,8.9,1,3.0
2022-10-29,64.4,80.3,0.004,11.2,4,0.0
2022-10-30,65.8,78.0,0.028,8.9,5,2.0
2022-10-31,65.0,78.2,0.012,11.2,5,2.0
2022-11-01,65.7,72.8,0.0,11.2,7,1.0
2022-11-02,65.5,74.4,0.004,11.1,4,0.0
2022-11-03,64.2,76.2,0.013,8.8,4,1.0
2022-11-04,60.6,71.7,0.01,9.0,1,0.0
2022-11-05,57.4,68.6,0.0,8.9,3,1.0
2022-11-06,56.8,79.1,0.0,6.7,4,0.0
2022-11-07,60.6,78.2,0.0,11.2,7,1.0
2022-11-08,62.1,80.2,0.0,11.1,7,3.0
2022-11-09,65.4,84.4,0.0,11.2,6,1.0
2022-11-10,69.3,85.8,0.002,4.5,6,1.0
2022-11-11,71.6,88.9,0.024,8.9,5,0.0
2022-11-12,73.5,85.8,0.0,11.2,6,0.0
2022-11-13,62.6,85.1,0.037,11.2,2,1.0
2022-11-14,56.2,79.9,0.003,8.9,2,0.0
2022-11-15,54.0,87.7,0.139,8.9,3,1.0
2022-11-16,55.7,86.7,0.052,4.5,5,0.0
2022-11-17,60.5,96.9,0.691,6.7,3,0.0
2022-11-18,63.7,94.8,0.542,4.5,2,0.0
2022-11-19,64.9,98.0,0.325,8.8,2,0.0
2022-11-20,63.7,85.0,0.0,11.2,4,0.0
2022-11-21,63.0,81.4,0.0,6.7,6,3.0
2022-11-22,63.6,86.6,0.018,17.1,4,1.0
2022-11-23,62.3,78.3,0.016,13.4,4,1.0
2022-11-24,61.4,81.4,0.0,6.7,4,2.0
2022-11-25,63.8,80.9,0.008,6.7,3,0.0
2022-11-26,64.0,79.6,0.0,6.8,5,2.0
2022-11-27,58.9,94.7,0.04,11.2,3,2.0
2022-11-28,66.4,94.0,0.443,17.9,2,3.0
2022-11-29,59.5,95.6,1.209,13.4,1,2.0
2022-11-30,42.4,89.9,0.802,17.9,1,0.0
2022-12-01,36.9,90.2,0.321,13.4,1,1.0
2022-12-02,39.9,85.1,0.218,8.9,1,0.0
2022-12-03,45.7,96.7,0.512,8.8,1,1.0
2022-12-04,49.7,96.7,0.653,11.2,0,0.0
2022-12-05,46.8,89.5,0.585,13.4,1,1.0
2022-12-06,47.0,79.9,0.0,8.9,4,0.0
2022-12-07,50.8,79.7,0.0,8.9,5,1.0
2022-12-08,53.8,84.6,0.0,8.9,2,0.0
2022-12-09,53.8,94.2,0.068,6.7,1,0.0
2022-12-10,53.1,87.1,0.002,13.3,3,1.0
2022-12-11,49.5,69.2,0.0,13.4,3,0.0
2022-12-12,45.9,68.5,0.0,11.2,4,1.0
2022-12-13,45.8,52.4,0.0,13.4,6,0.0
2022-12-14,44.5,50.4,0.0,9.1,5,0.0
2022-12-15,43.9,69.5,0.0,8.9,6,1.0
2022-12-16,50.9,77.4,0.049,11.2,1,0.0
2022-12-17,39.2,61.3,0.255,24.6,4,0.0
2022-12-18,34.3,40.6,0.0,20.1,6,0.0
2022-12-19,37.3,57.3,0.0,6.7,6,0.0
2022-12-20,43.7,68.3,0.0,13.4,6,0.0
2022-12-21,49.4,52.9,0.012,20.1,6,0.0
2022-12-22,41.4,51.5,0.0,19.1,6,0.0
2022-12-23,36.1,32.0,0.0,20.1,6,0.0
2022-12-24,36.3,48.3,0.0,19.8,6,0.0
2022-12-25,37.0,53.8,0.0,13.4,6,0.0
2022-12-26,38.9,69.0,0.0,8.9,6,1.0
2022-12-27,40.8,74.0,0.0,6.7,5,0.0
2022-12-28,43.4,69.6,0.0,11.1,4,0.0
2022-12-29,39.7,87.4,0.194,8.9,2,5.0
2022-12-30,40.5,81.0,0.0,9.1,2,1.0
2022-12-31,39.1,76.3,0.0,6.7,6,0.0
2023-01-01,41.5,82.3,0.0,4.6,3,0.0
2023-01-02,44.7,79.0,0.062,8.9,1,0.0
2023-01-03,42.4,83.9,0.044,6.8,4,1.0
2023-01-04,41.2,80.2,0.0,8.9,6,0.0
2023-01-05,49.8,79.8,0.004,4.5,3,0.0
2023-01-06,52.9,71.6,0.004,11.1,6,0.0
2023-01-07,47.6,67.0,0.0,4.5,6,0.0
2023-01-08,49.7,65.8,0.0,13.4,6,0.0
2023-01-09,50.5,76.6,0.0,11.1,6,2.0
2023-01-10,50.1,73.2,0.004,8.9,4,0.0
2023-01-11,54.1,79.7,0.016,11.0,5,1.0
2023-01-12,62.6,86.9,0.025,13.4,5,0.0
2023-01-13,63.9,96.2,0.298,8.9,2,0.0
2023-01-14,53.1,96.7,0.397,15.7,1,0.0
2023-01-15,35.1,83.1,0.179,19.2,2,2.0
2023-01-16,34.3,63.3,0.0,15.7,6,0.0
2023-01-17,38.3,53.4,0.0,11.2,6,2.0
2023-01-18,40.5,51.9,0.0,13.4,7,0.0
2023-01-19,41.0,60.1,0.0,4.5,7,0.0
2023-01-20,45.2,64.2,0.0,11.2,7,0.0
2023-01-21,46.8,72.3,0.029,11.2,6,0.0
2023-01-22,48.1,87.3,0.113,11.2,4,0.0
2023-01-23,45.4,92.9,0.327,11.2,1,1.0
2023-01-24,35.1,58.1,0.028,29.1,6,1.0
2023-01-25,30.1,60.1,0.0,8.9,5,0.0
2023-01-26,38.9,62.4,0.0,13.4,6,0.0
2023-01-27,38.0,44.2,0.0,20.1,7,1.0
2023-01-28,34.2,48.9,0.0,15.7,7,1.0
2023-01-29,37.9,49.1,0.0,13.3,7,4.0
2023-01-30,42.0,51.2,0.0,8.8,7,0.0
2023-01-31,50.9,46.2,0.0,8.9,7,1.0
2023-02-01,47.2,69.1,0.0,15.7,6,0.0
2023-02-02,43.4,69.0,0.0,11.2,2,2.0
2023-02-03,41.9,81.8,0.036,6.7,4,0.0
2023-02-04,43.5,76.4,0.04,6.7,4,0.0
2023-02-05,45.8,91.4,0.283,4.5,1,3.0
2023-02-06,50.0,96.6,0.425,8.9,2,0.0
2023-02-07,49.6,88.5,0.188,8.9,2,4.0
2023-02-08,47.2,87.3,0.036,6.7,1,4.0
2023-02-09,49.8,95.7,0.663,11.2,2,0.0
2023-02-10,48.5,84.0,0.02,13.4,2,1.0
2023-02-11,49.7,96.5,0.354,6.7,2,2.0
2023-02-12,58.7,90.3,0.13,13.4,3,3.0
2023-02-13,46.7,91.5,0.367,13.4,1,1.0
2023-02-14,41.7,66.7,0.022,15.7,5,2.0
2023-02-15,42.6,62.0,0.0,11.2,6,0.0
2023-02-16,43.2,70.6,0.0,8.9,7,1.0
2023-02-17,49.8,72.6,0.0,8.9,7,1.0
2023-02-18,59.7,73.7,0.0,9.0,7,1.0
2023-02-19,52.8,70.3,0.004,15.7,6,4.0
2023-02-20,44.7,57.4,0.0,13.4,8,0.0
2023-02-21,42.2,61.8,0.0,11.2,4,0.0
2023-02-22,45.2,66.1,0.0,9.0,5,1.0
2023-02-23,45.8,77.0,0.018,8.9,3,3.0
2023-02-24,43.8,85.5,0.077,9.0,2,0.0
2023-02-25,45.0,69.7,0.0,11.2,7,0.0
2023-02-26,40.3,64.0,0.0,8.9,5,4.0
2023-02-27,44.5,70.3,0.0,11.2,7,9.0
2023-02-28,54.6,72.3,0.055,15.7,8,6.0
2023-03-01,57.1,63.9,0.098,13.4,7,1.0
2023-03-02,48.1,59.9,0.0,8.9,8,0.0
2023-03-03,47.6,66.7,0.0,22.4,8,0.0
2023-03-04,51.9,62.1,0.0,8.9,8,0.0
2023-03-05,52.9,61.7,0.0,8.9,8,2.0
2023-03-06,58.1,51.9,0.0,11.2,9,1.0
2023-03-07,62.0,48.7,0.0,15.7,8,1.0
2023-03-08,65.8,56.8,0.012,8.9,8,3.0
2023-03-09,67.5,66.4,0.025,11.2,8,1.0
2023-03-10,66.0,57.6,0.0,15.7,9,3.0
2023-03-11,66.8,59.9,0.012,15.7,6,1.0
2023-03-12,56.9,76.0,0.001,17.9,2,7.0
2023-03-13,49.0,53.0,0.0,13.4,9,2.0
2023-03-14,54.5,53.6,0.0,20.1,9,5.0
2023-03-15,61.8,57.1,0.0,11.2,9,5.0
2023-03-16,52.1,76.8,0.0,8.9,5,5.0
2023-03-17,50.0,85.6,0.138,13.4,1,0.0
2023-03-18,48.9,79.4,0.01,11.2,5,2.0
2023-03-19,49.3,85.5,0.156,8.9,1,3.0
2023-03-20,55.2,88.7,0.128,6.7,7,0.0
2023-03-21,58.6,94.9,0.705,8.8,4,2.0
2023-03-22,61.8,96.8,0.284,8.9,4,0.0
2023-03-23,59.1,86.2,0.012,11.2,3,0.0
2023-03-24,49.2,86.7,0.153,8.9,3,0.0
2023-03-25,46.5,85.1,0.082,8.9,2,0.0
2023-03-26,51.7,67.6,0.003,11.2,9,0.0
2023-03-27,52.0,64.8,0.0,6.7,8,1.0
2023-03-28,54.3,56.9,0.0,11.2,9,0.0
2023-03-29,54.7,77.0,0.019,8.9,1,0.0
2023-03-30,52.2,96.5,0.174,8.9,1,0.0
2023-03-31,54.7,94.6,0.012,6.7,4,12.0
2023-04-01,59.5,81.7,0.0,6.7,4,0.0
2023-04-02,61.6,71.2,0.0,8.9,9,1.0
2023-04-03,62.1,70.7,0.06,20.0,7,4.0
2023-04-04,67.0,85.6,1.234,22.4,6,1.0
2023-04-05,60.7,85.7,0.043,11.2,2,2.0
2023-04-06,53.6,83.9,0.4,8.9,2,1.0
2023-04-07,57.9,72.6,0.051,15.7,7,0.0
2023-04-08,56.6,59.2,0.0,8.9,10,0.0
2023-04-09,58.1,55.6,0.0,13.4,10,2.0
2023-04-10,65.8,63.7,0.0,17.9,9,2.0
2023-04-11,69.6,79.8,0.03,13.3,7,2.0
2023-04-12,64.9,52.9,0.0,8.9,9,2.0
2023-04-13,61.8,65.0,0.187,13.4,7,1.0
2023-04-14,68.9,87.8,0.322,6.7,3,0.0
2023-04-15,68.0,74.6,0.155,13.4,7,0.0
2023-04-16,71.7,64.6,0.0,11.2,9,0.0
2023-04-17,72.9,72.4,0.0,17.9,9,3.0
2023-04-18,77.1,68.0,0.12,15.7,8,1.0
2023-04-19,67.2,94.5,1.019,8.9,5,1.0
2023-04-20,65.7,88.9,0.012,8.9,4,0.0
2023-04-21,64.2,79.0,0.0,13.4,7,5.0
2023-04-22,60.0,64.8,0.012,8.9,7,0.0
2023-04-23,61.9,73.2,0.021,8.9,2,1.0
2023-04-24,56.9,93.2,0.45,11.2,2,0.0
2023-04-25,57.4,85.0,0.045,8.9,4,2.0
2023-04-26,62.6,64.5,0.0,8.9,6,1.0
2023-04-27,63.0,68.1,0.0,15.7,10,1.0
2023-04-28,69.5,72.8,0.102,11.2,8,0.0
2023-04-29,64.2,80.2,0.293,13.4,5,1.0
2023-04-30,64.3,58.7,0.02,8.9,10,2.0
2023-05-01,67.5,49.9,0.0,17.7,10,0.0
2023-05-02,67.1,64.2,0.008,17.9,9,0.0
2023-05-03,75.3,78.5,0.007,17.9,5,0.0
2023-05-04,78.6,74.6,0.068,17.9,9,1.0
2023-05-05,78.8,75.6,0.161,13.4,3,0.0
2023-05-06,67.4,90.4,0.27,8.9,1,0.0
2023-05-07,61.9,84.9,0.43,15.7,5,0.0
2023-05-08,61.1,81.5,0.053,11.2,5,1.0
2023-05-09,62.8,63.6,0.0,8.9,10,1.0
2023-05-10,64.6,52.9,0.0,11.2,8,1.0
2023-05-11,63.1,59.5,0.074,6.7,5,1.0
2023-05-12,67.6,63.5,0.001,6.7,6,1.0
2023-05-13,72.5,61.2,0.0,6.7,8,2.0
2023-05-14,75.9,59.4,0.0,6.7,9,4.0
2023-05-15,78.9,49.5,0.0,15.7,10,2.0
2023-05-16,77.7,63.1,0.0,20.1,9,2.0
2023-05-17,71.7,88.7,1.574,17.9,3,1.0
2023-05-18,72.7,83.1,0.262,15.7,7,1.0
2023-05-19,70.3,74.8,0.0,9.0,6,0.0
2023-05-20,71.4,79.6,0.0,13.4,6,1.0
2023-05-21,74.9,82.3,0.006,8.9,5,1.0
2023-05-22,66.9,83.8,0.299,15.6,1,0.0
2023-05-23,69.3,56.0,0.0,13.3,10,4.0
2023-05-24,64.6,72.2,0.076,8.9,4,0.0
2023-05-25,71.4,74.2,0.0,11.2,8,0.0
2023-05-26,78.0,73.6,0.001,8.9,7,2.0
2023-05-27,80.7,73.9,0.138,20.1,5,2.0
2023-05-28,83.0,65.3,0.0,15.7,9,1.0
2023-05-29,86.3,66.4,0.0,13.4,9,1.0
2023-05-30,82.6,76.8,0.0,6.9,8,0.0
2023-05-31,77.2,82.9,0.012,8.9,5,1.0
2023-06-01,75.7,88.9,0.073,8.9,4,0.0
2023-06-02,82.2,66.0,0.0,13.4,9,0.0
2023-06-03,76.1,69.5,0.0,11.2,9,1.0
2023-06-04,75.4,64.6,0.007,13.5,7,1.0
2023-06-05,80.2,74.5,0.051,13.3,5,3.0
2023-06-06,72.0,83.1,0.028,11.1,7,0.0
2023-06-07,74.2,88.5,1.77,15.7,3,1.0
2023-06-08,74.5,91.6,1.143,8.9,3,0.0
2023-06-09,79.9,75.4,0.005,8.9,9,0.0
2023-06-10,81.6,75.5,0.004,11.2,9,0.0
2023-06-11,81.1,76.5,0.032,11.2,8,0.0
2023-06-12,78.6,79.6,0.004,8.9,5,0.0
2023-06-13,77.4,83.9,0.084,11.2,4,0.0
2023-06-14,78.8,76.5,0.076,11.2,9,0.0
2023-06-15,79.8,71.6,0.0,8.9,8,0.0
2023-06-16,75.3,82.2,0.545,13.4,7,0.0
2023-06-17,75.6,90.6,0.682,11.2,3,5.0
2023-06-18,79.5,91.1,0.599,6.7,6,0.0
2023-06-19,83.1,84.2,0.852,11.2,6,0.0
2023-06-20,80.6,90.5,1.113,8.9,5,0.0
2023-06-21,81.7,78.8,0.055,8.9,2,0.0
2023-06-22,79.9,77.0,0.002,8.9,8,0.0
2023-06-23,70.5,88.7,1.046,13.4,1,1.0
2023-06-24,75.4,93.4,1.051,6.7,2,5.0
2023-06-25,83.2,82.3,0.075,13.4,6,0.0
2023-06-26,84.0,77.0,0.012,17.9,9,1.0
2023-06-27,82.8,83.9,0.009,11.2,4,5.0
2023-06-28,87.4,74.0,0.0,15.7,9,2.0
2023-06-29,89.6,69.8,0.044,15.5,8,2.0
2023-06-30,86.0,75.0,1.211,13.4,4,0.0
2023-07-01,85.5,81.5,1.402,8.9,7,1.0
2023-07-02,87.6,77.4,0.359,11.2,8,0.0
2023-07-03,90.0,72.2,0.256,8.9,8,1.0
2023-07-04,91.7,65.2,0.0,11.2,9,0.0
2023-07-05,86.0,79.0,0.01,8.9,4,4.0
2023-07-06,90.0,71.1,0.075,15.7,7,3.0
2023-07-07,93.0,62.3,0.0,13.4,9,0.0
2023-07-08,94.4,59.6,0.004,15.7,8,3.0
2023-07-09,90.8,66.7,0.027,11.2,7,3.0
2023-07-10,85.4,78.1,0.306,15.7,7,2.0
2023-07-11,88.5,72.5,0.0,13.4,9,5.0
2023-07-12,90.6,68.6,0.004,13.4,9,0.0
2023-07-13,90.4,66.8,0.0,15.5,8,0.0
2023-07-14,90.2,65.3,0.0,15.7,9,3.0
2023-07-15,90.5,65.1,0.004,17.9,9,1.0
2023-07-16,88.2,73.4,0.074,17.9,8,1.0
2023-07-17,86.9,74.3,0.069,13.4,7,6.0
2023-07-18,85.5,79.0,0.261,8.9,8,1.0
2023-07-19,83.7,86.1,0.247,8.9,6,1.0
2023-07-20,82.2,91.0,0.202,6.7,8,0.0
2023-07-21,82.0,91.0,0.748,11.2,5,1.0
2023-07-22,84.6,83.9,0.901,13.4,4,2.0
2023-07-23,84.0,84.3,0.092,8.9,6,1.0
2023-07-24,81.9,89.2,0.127,11.2,4,1.0
2023-07-25,85.9,76.0,0.04,15.7,8,1.0
2023-07-26,84.0,82.0,0.03,15.7,6,2.0
2023-07-27,79.3,93.4,0.606,6.7,2,3.0
2023-07-28,81.0,92.7,0.769,17.9,3,4.0
2023-07-29,80.1,92.5,0.134,15.7,2,0.0
2023-07-30,82.9,83.7,0.059,15.7,5,0.0
2023-07-31,84.8,79.0,0.059,11.2,8,4.0
2023-08-01,82.0,88.9,0.177,8.9,6,2.0
2023-08-02,85.4,81.1,0.092,11.2,8,1.0
2023-08-03,84.8,82.5,0.003,13.4,7,3.0
2023-08-04,84.6,82.9,0.063,13.4,7,1.0
2023-08-05,85.4,81.9,0.04,13.4,8,2.0
2023-08-06,87.3,75.4,0.0,8.9,9,3.0
2023-08-07,85.5,81.2,0.001,8.9,6,2.0
2023-08-08,84.6,81.9,0.056,8.9,8,2.0
2023-08-09,85.9,74.2,0.276,13.4,9,0.0
2023-08-10,86.9,72.1,0.001,11.2,9,1.0
2023-08-11,87.2,70.5,0.004,8.9,9,0.0
2023-08-12,88.3,71.3,0.0,13.4,9,0.0
2023-08-13,86.4,74.7,0.001,20.1,8,0.0
2023-08-14,86.1,75.0,0.028,11.2,7,3.0
2023-08-15,82.4,85.9,0.277,11.2,5,3.0
2023-08-16,84.0,79.0,0.04,13.4,7,1.0
2023-08-17,82.5,81.5,0.724,17.9,7,1.0
2023-08-18,79.1,82.7,0.09,11.2,5,0.0
2023-08-19,82.9,79.4,0.015,13.3,8,0.0
2023-08-20,85.0,78.1,0.063,13.4,7,3.0
2023-08-21,86.8,72.4,0.004,15.7,9,4.0
2023-08-22,83.1,84.1,0.467,13.3,6,3.0
2023-08-23,81.7,84.0,0.198,8.9,3,2.0
2023-08-24,83.4,80.4,0.17,8.9,6,0.0
2023-08-25,83.8,81.8,0.875,11.2,6,1.0
2023-08-26,83.7,83.1,0.465,11.2,7,0.0
2023-08-27,85.1,77.2,0.002,15.7,7,0.0
2023-08-28,83.5,81.3,1.209,15.7,4,0.0
2023-08-29,74.9,93.5,0.849,8.9,3,2.0
2023-08-30,74.6,93.0,0.251,11.2,2,2.0
2023-08-31,76.2,80.9,0.021,11.2,5,0.0
2023-09-01,79.4,73.0,0.0,13.4,7,1.0
2023-09-02,78.8,82.7,0.017,8.9,6,1.0
2023-09-03,79.9,89.5,0.007,8.9,5,2.0
2023-09-04,81.3,87.0,0.374,15.7,8,2.0
2023-09-05,80.7,92.0,0.013,8.9,6,1.0
2023-09-06,81.7,82.8,0.015,8.9,2,1.0
2023-09-07,81.3,80.2,0.024,8.9,7,3.0
2023-09-08,81.0,74.9,0.0,8.9,9,0.0
2023-09-09,79.3,72.9,0.0,13.4,7,1.0
2023-09-10,80.7,71.1,0.0,8.9,9,2.0
2023-09-11,82.9,72.4,0.0,11.2,9,1.0
2023-09-12,83.1,73.2,0.0,13.4,7,0.0
2023-09-13,81.9,77.1,0.059,13.4,4,0.0
2023-09-14,76.5,89.0,0.307,6.7,4,0.0
2023-09-15,80.8,82.0,0.075,13.4,5,0.0
2023-09-16,79.4,87.8,0.277,6.7,4,1.0
2023-09-17,81.3,78.9,0.004,8.9,8,1.0
2023-09-18,84.0,77.8,0.012,13.4,8,1.0
2023-09-19,86.0,71.4,0.016,15.7,8,1.0
2023-09-20,85.1,71.2,0.344,13.4,7,1.0
2023-09-21,75.1,91.4,0.231,8.9,2,1.0
2023-09-22,72.3,93.5,0.008,6.7,2,2.0
2023-09-23,73.5,88.3,0.004,8.9,2,2.0
2023-09-24,77.9,84.7,0.0,6.7,5,2.0
2023-09-25,80.3,83.9,0.008,11.1,6,0.0
2023-09-26,80.5,81.8,0.02,6.7,5,2.0
2023-09-27,81.8,75.6,0.0,11.2,6,1.0
2023-09-28,81.8,77.4,0.012,6.7,6,0.0
2023-09-29,82.5,75.5,0.016,11.2,6,0.0
2023-09-30,77.1,87.0,0.048,11.2,4,0.0
2023-10-01,75.6,68.6,0.005,11.2,6,1.0
2023-10-02,73.1,69.0,0.0,8.9,8,0.0
2023-10-03,75.2,71.7,0.0,8.9,6,1.0
2023-10-04,76.2,73.2,0.006,11.2,5,0.0
2023-10-05,72.7,65.3,0.028,13.4,5,1.0
2023-10-06,70.4,71.3,0.09,8.9,2,1.0
2023-10-07,64.7,92.0,0.523,6.8,1,0.0
2023-10-08,68.1,82.6,0.126,11.2,3,0.0
2023-10-09,68.5,78.0,0.025,11.2,4,1.0
2023-10-10,70.6,68.2,0.022,11.2,7,3.0
2023-10-11,66.0,86.5,0.077,8.9,5,5.0
2023-10-12,68.5,79.7,0.098,11.2,5,0.0
2023-10-13,66.5,90.7,0.005,8.9,1,0.0
2023-10-14,66.4,78.3,0.0,8.9,7,1.0
2023-10-15,67.7,69.2,0.0,6.7,8,3.0
2023-10-16,67.4,63.9,0.0,11.2,7,0.0
2023-10-17,67.1,63.6,0.0,6.7,8,3.0
2023-10-18,68.8,71.8,0.0,11.2,8,0.0
2023-10-19,73.2,71.2,0.006,11.1,7,0.0
2023-10-20,62.8,82.9,0.542,15.7,3,0.0
2023-10-21,63.0,62.0,0.004,8.9,6,0.0
2023-10-22,64.1,69.4,0.0,11.2,7,1.0
2023-10-23,68.7,73.4,0.0,11.2,6,2.0
2023-10-24,71.7,75.3,0.012,6.7,6,2.0
2023-10-25,72.3,78.9,0.0,4.5,6,1.0
2023-10-26,71.7,78.3,0.072,4.5,4,0.0
2023-10-27,69.1,70.6,0.008,6.7,6,0.0
2023-10-28,68.7,66.4,0.004,6.7,5,1.0
2023-10-29,66.7,71.1,0.0,11.1,7,2.0
2023-10-30,69.4,68.2,0.004,8.9,6,1.0
2023-10-31,69.4,70.0,0.0,11.1,7,0.0
2023-11-01,69.3,64.9,0.0,13.4,7,1.0
2023-11-02,70.0,69.4,0.0,15.5,7,0.0
2023-11-03,73.1,70.4,0.0,6.7,6,0.0
2023-11-04,73.9,77.9,1.156,13.4,5,0.0
2023-11-05,75.6,77.9,0.056,22.2,4,0.0
2023-11-06,63.5,60.5,0.17,15.7,5,0.0
2023-11-07,57.1,59.6,0.0,6.7,7,4.0
2023-11-08,59.2,77.9,0.024,8.9,6,0.0
2023-11-09,65.8,85.9,0.819,17.7,5,0.0
2023-11-10,60.5,86.2,0.426,11.2,1,0.0
2023-11-11,56.8,91.1,0.101,8.9,3,4.0
2023-11-12,53.5,83.5,0.083,13.4,4,0.0
2023-11-13,48.3,54.7,0.0,13.4,6,0.0
2023-11-14,51.1,69.6,0.0,4.5,6,1.0
2023-11-15,53.1,71.9,0.0,4.5,7,0.0
2023-11-16,53.8,71.6,0.34,20.1,5,1.0
2023-11-17,53.3,41.5,0.0,17.9,7,0.0
2023-11-18,50.7,40.6,0.0,11.2,7,0.0
2023-11-19,52.0,55.7,0.0,4.5,7,2.0
2023-11-20,54.4,62.8,0.0,4.5,7,4.0
2023-11-21,57.6,66.0,0.0,8.9,6,2.0
2023-11-22,60.5,65.2,0.0,6.7,6,1.0
2023-11-23,61.6,61.9,0.0,13.4,6,0.0
2023-11-24,52.9,57.3,0.0,11.2,6,0.0
